Dataset                      Metric                   metric valor    p    k
../datasets_2/albrecht.arff  MAE                        6.408         1    5
../datasets_2/albrecht.arff  Median Absolute Error      3.72          1    5
../datasets_2/albrecht.arff  RMSE                       9.18061       1    5
../datasets_2/albrecht.arff  R2 Score                   0.027441      1    5
../datasets_2/albrecht.arff  MAE                        6.408         2    5
../datasets_2/albrecht.arff  Median Absolute Error      3.72          2    5
../datasets_2/albrecht.arff  RMSE                       9.18061       2    5
../datasets_2/albrecht.arff  R2 Score                   0.027441      2    5
../datasets_2/albrecht.arff  MAE                        6.32667       1    6
../datasets_2/albrecht.arff  Median Absolute Error      4.68333       1    6
../datasets_2/albrecht.arff  RMSE                       8.66222       1    6
../datasets_2/albrecht.arff  R2 Score                   0.134171      1    6
../datasets_2/albrecht.arff  MAE                        6.21667       2    6
../datasets_2/albrecht.arff  Median Absolute Error      4.68333       2    6
../datasets_2/albrecht.arff  RMSE                       8.65344       2    6
../datasets_2/albrecht.arff  R2 Score                   0.135927      2    6
../datasets_2/albrecht.arff  MAE                        6.68571       1    7
../datasets_2/albrecht.arff  Median Absolute Error      3.85714       1    7
../datasets_2/albrecht.arff  RMSE                       9.13964       1    7
../datasets_2/albrecht.arff  R2 Score                   0.0361016     1    7
../datasets_2/albrecht.arff  MAE                        6.31429       2    7
../datasets_2/albrecht.arff  Median Absolute Error      3.85714       2    7
../datasets_2/albrecht.arff  RMSE                       9.08741       2    7
../datasets_2/albrecht.arff  R2 Score                   0.0470868     2    7
../datasets_2/albrecht.arff  MAE                        6.7225        1    8
../datasets_2/albrecht.arff  Median Absolute Error      2.65          1    8
../datasets_2/albrecht.arff  RMSE                       9.18373       1    8
../datasets_2/albrecht.arff  R2 Score                   0.0267781     1    8
../datasets_2/albrecht.arff  MAE                        6.53          2    8
../datasets_2/albrecht.arff  Median Absolute Error      3.275         2    8
../datasets_2/albrecht.arff  RMSE                       9.22427       2    8
../datasets_2/albrecht.arff  R2 Score                   0.0181674     2    8
../datasets_2/albrecht.arff  MAE                        6.87556       1    9
../datasets_2/albrecht.arff  Median Absolute Error      2.83333       1    9
../datasets_2/albrecht.arff  RMSE                       9.32449       1    9
../datasets_2/albrecht.arff  R2 Score                  -0.00328202    1    9
../datasets_2/albrecht.arff  MAE                        6.9           2    9
../datasets_2/albrecht.arff  Median Absolute Error      2.83333       2    9
../datasets_2/albrecht.arff  RMSE                       9.372         2    9
../datasets_2/albrecht.arff  R2 Score                  -0.0135336     2    9
../datasets_2/kemerer.arff   MAE                       85.1444        1    3
../datasets_2/kemerer.arff   Median Absolute Error     74.7333        1    3
../datasets_2/kemerer.arff   RMSE                     104.797         1    3
../datasets_2/kemerer.arff   R2 Score                 -30.1952        1    3
../datasets_2/kemerer.arff   MAE                       85.1444        2    3
../datasets_2/kemerer.arff   Median Absolute Error     74.7333        2    3
../datasets_2/kemerer.arff   RMSE                     104.797         2    3
../datasets_2/kemerer.arff   R2 Score                 -30.1952        2    3
../datasets_2/kemerer.arff   MAE                       86.3917        1    4
../datasets_2/kemerer.arff   Median Absolute Error     51.725         1    4
../datasets_2/kemerer.arff   RMSE                     103.289         1    4
../datasets_2/kemerer.arff   R2 Score                 -29.3037        1    4
../datasets_2/kemerer.arff   MAE                       91.7           2    4
../datasets_2/kemerer.arff   Median Absolute Error     57.15          2    4
../datasets_2/kemerer.arff   RMSE                     105.786         2    4
../datasets_2/kemerer.arff   R2 Score                 -30.787         2    4
../datasets_2/kemerer.arff   MAE                       71.3533        1    5
../datasets_2/kemerer.arff   Median Absolute Error     44.36          1    5
../datasets_2/kemerer.arff   RMSE                      84.7876        1    5
../datasets_2/kemerer.arff   R2 Score                 -19.4199        1    5
../datasets_2/kemerer.arff   MAE                       71.3533        2    5
../datasets_2/kemerer.arff   Median Absolute Error     44.36          2    5
../datasets_2/kemerer.arff   RMSE                      84.7876        2    5
../datasets_2/kemerer.arff   R2 Score                 -19.4199        2    5
../datasets_2/kemerer.arff   MAE                       62.7944        1    6
../datasets_2/kemerer.arff   Median Absolute Error     46.6833        1    6
../datasets_2/kemerer.arff   RMSE                      69.8148        1    6
../datasets_2/kemerer.arff   R2 Score                 -12.8447        1    6
../datasets_2/kemerer.arff   MAE                       62.7944        2    6
../datasets_2/kemerer.arff   Median Absolute Error     46.6833        2    6
../datasets_2/kemerer.arff   RMSE                      69.8148        2    6
../datasets_2/kemerer.arff   R2 Score                 -12.8447        2    6
../datasets_2/kemerer.arff   MAE                      100.329         1    7
../datasets_2/kemerer.arff   Median Absolute Error     39.7143        1    7
../datasets_2/kemerer.arff   RMSE                     136.969         1    7
../datasets_2/kemerer.arff   R2 Score                 -52.2888        1    7
../datasets_2/kemerer.arff   MAE                      100.329         2    7
../datasets_2/kemerer.arff   Median Absolute Error     39.7143        2    7
../datasets_2/kemerer.arff   RMSE                     136.969         2    7
../datasets_2/kemerer.arff   R2 Score                 -52.2888        2    7
../datasets_2/kemerer.arff   MAE                      104.055         1    8
../datasets_2/kemerer.arff   Median Absolute Error     61.625         1    8
../datasets_2/kemerer.arff   RMSE                     124.066         1    8
../datasets_2/kemerer.arff   R2 Score                 -42.7216        1    8
../datasets_2/kemerer.arff   MAE                      104.055         2    8
../datasets_2/kemerer.arff   Median Absolute Error     61.625         2    8
../datasets_2/kemerer.arff   RMSE                     124.066         2    8
../datasets_2/kemerer.arff   R2 Score                 -42.7216        2    8
../datasets_2/kemerer.arff   MAE                      109.308         1    9
../datasets_2/kemerer.arff   Median Absolute Error     74.2111        1    9
../datasets_2/kemerer.arff   RMSE                     123.379         1    9
../datasets_2/kemerer.arff   R2 Score                 -42.2383        1    9
../datasets_2/kemerer.arff   MAE                      109.308         2    9
../datasets_2/kemerer.arff   Median Absolute Error     74.2111        2    9
../datasets_2/kemerer.arff   RMSE                     123.379         2    9
../datasets_2/kemerer.arff   R2 Score                 -42.2383        2    9
../datasets_2/cocomo81.arff  MAE                      551.718         1    3
../datasets_2/cocomo81.arff  Median Absolute Error     68.3333        1    3
../datasets_2/cocomo81.arff  RMSE                    1579.4           1    3
../datasets_2/cocomo81.arff  R2 Score                 -40.4484        1    3
../datasets_2/cocomo81.arff  MAE                      551.282         2    3
../datasets_2/cocomo81.arff  Median Absolute Error     68.3333        2    3
../datasets_2/cocomo81.arff  RMSE                    1579.4           2    3
../datasets_2/cocomo81.arff  R2 Score                 -40.4482        2    3
../datasets_2/cocomo81.arff  MAE                      448.904         1    4
../datasets_2/cocomo81.arff  Median Absolute Error     67.5           1    4
../datasets_2/cocomo81.arff  RMSE                    1249.09          1    4
../datasets_2/cocomo81.arff  R2 Score                 -24.9244        1    4
../datasets_2/cocomo81.arff  MAE                      448.538         2    4
../datasets_2/cocomo81.arff  Median Absolute Error     63.5           2    4
../datasets_2/cocomo81.arff  RMSE                    1249.07          2    4
../datasets_2/cocomo81.arff  R2 Score                 -24.9238        2    4
../datasets_2/cocomo81.arff  MAE                      395.815         1    5
../datasets_2/cocomo81.arff  Median Absolute Error     42.2           1    5
../datasets_2/cocomo81.arff  RMSE                    1097.08          1    5
../datasets_2/cocomo81.arff  R2 Score                 -18.9985        1    5
../datasets_2/cocomo81.arff  MAE                      395.815         2    5
../datasets_2/cocomo81.arff  Median Absolute Error     42.2           2    5
../datasets_2/cocomo81.arff  RMSE                    1097.08          2    5
